train_loss,train_acc,val_loss,val_acc,learning_rate
0.47576742898534846,85.18055555555556,0.2428447565273244,91.94444444444444,0.001
0.2522989521037649,92.07407407407408,0.2413242815514288,91.81481481481481,0.001
0.21571786999150558,93.35648148148148,0.12723322793532757,95.64814814814815,0.001
0.17394576801883954,94.42592592592592,0.26345948086908233,91.81481481481481,0.001
